ref_text,pred_text,gold_tox,bert_tox,detoxy_tox,wer,cer
Wipe the grease off his dirty face.,model wipe the grease off his dirty face.,0,1,1,0.2857142857142857,0.2
He thought of the woman who had trusted in the desert.,model he thought of the woman who had trusted in the desert.,0,0,0,0.18181818181818182,0.12962962962962962
That insane android continues to ignore me.,model that insane android continues to ignore me.,1,0,0,0.2857142857142857,0.16279069767441862
"Don't knock on death's door, ring the doorbell and run.",model don't knock on death's door; ring the doorbell and run.,0,0,0,0.3,0.14545454545454545
"The film ""Down by Law"" is dedicated to her.",model the film down by law is dedicated to her.,0,0,0,0.4444444444444444,0.2558139534883721
Adam is a crook.,model adam is a crook.,1,1,1,0.5,0.4375
Get out of this!,model get out of this!,0,0,0,0.5,0.4375
There was a tollgate at Childs Hill.,model there was a tollgate at child's hill.,0,0,0,0.5714285714285714,0.2777777777777778
I'm going to tell your mother on you.,model i'm going to tell your mother on you!,0,1,1,0.375,0.21621621621621623
If you put that brooch back itÔÇÖs there still.,"model <br>if you put that brooch back, it's there still.",0,0,0,0.4444444444444444,0.3191489361702128
"ÔÇÿOh, you foolish Alice!ÔÇÖ she answered herself.","model ""oh, you foolish alice!"" she answered herself.",1,1,1,0.42857142857142855,0.24
A half a heelot!,model a half a helot.,1,0,0,0.75,0.5625
The female then lays the eggs just before they hatch.,model the female then lays the eggs just before they hatch.,0,0,0,0.2,0.1320754716981132
"We were sitting in the VIP lounge of the theater, when the drama reached its climax.",model we were sitting in the v.i.p. lounge of the theater when the drama reached its climax.,0,0,0,0.25,0.16666666666666666
"Our family always hated cats: nasty, low, vulgar things!","model her family always hated cats—nasty, low, vulgar things.",1,0,0,0.5555555555555556,0.19642857142857142
ÔÇ£Who the devil are you?ÔÇØ he gasped.,"model ""who the devil are you?"" he gasped.",1,1,1,0.42857142857142855,0.28205128205128205
Get your guns out.,model get your guns out!,0,1,1,0.75,0.4444444444444444
Don't blow your own trumpet.,model don't blow your own trumpet.,0,1,1,0.4,0.25
Mrs. Gardiner abused her stupidity.,model mrs. gardiner abused her stupidity.,1,1,1,0.6,0.22857142857142856
The yellow fish swam across the lake.,model the yellow fish swam across the lake.,0,0,0,0.2857142857142857,0.1891891891891892
The man went to the woods to gather sticks.,model the man went to the woods to gather sticks.,0,0,0,0.2222222222222222,0.16279069767441862
It is composed of Spanish or Italian words superimposed on English syntax.,"model <br>it is composed of spanish or italian words, superimposed on english syntax.",0,0,0,0.5,0.20270270270270271
He is best known as the former manager of the Swedish national team.,model he is best known as the former manager of the swedish national team.,0,0,0,0.23076923076923078,0.11764705882352941
Smaller rainbow trout and brook trout live in the river above Klamath Marsh.,model smaller rainbow trout and brook trout live in the river above klamath marsh.,0,0,0,0.3076923076923077,0.11842105263157894
"Save you sister a piece, or she will be mad.","model save your sister a piece, or she will be mad.",0,1,1,0.3,0.18181818181818182
Do you think your boyfriend is cheating on you?,model do you think your boyfriend is cheating on you?,0,0,0,0.2222222222222222,0.14893617021276595
Hundreds of yelling people are swarming into the park like locusts!,model hundreds of yelling people are swarming into the park like locusts.,1,0,0,0.2727272727272727,0.11940298507462686
An elderly middleeastern woman is about to smoke a pack of cigarettes.,model an elderly middle eastern woman is about to smoke a pack of cigarettes.,0,0,0,0.3333333333333333,0.11428571428571428
"Yesterday, I asked my doctor for a new prescription.","model yesterday, i asked my doctor for a new prescription.",0,0,0,0.3333333333333333,0.15384615384615385
You've got the brain of a pancake.,model you've got the brain of a pancake.,1,1,1,0.2857142857142857,0.20588235294117646
"Darling, we've run out of avocados!","model darling, we've run out of avocados.",0,0,0,0.5,0.22857142857142856
Take your paws off me!,model take your paws off me!,1,0,0,0.4,0.3181818181818182
His body leaves no waste products as his nanomachines recycle every bit of it.,"model his body leaves no waste products, as his nanobots recycle every bit of it.",0,0,0,0.2857142857142857,0.19230769230769232
Love is blind.,model love is blind.,0,0,0,0.6666666666666666,0.5
Marta curry favored with her teacher to get better grades.,model martha curry favored with her teacher to get better grades.,0,0,0,0.2,0.13793103448275862
How much will it cost.,model how much will it cost?,0,0,0,0.6,0.36363636363636365
"I sucked at it, but it was much more fun than most normal chess games.","model i sucked at it, but it was much more fun than most normal chess games.",0,1,1,0.13333333333333333,0.1
Those used in surgical suites are still commonly made of metal.,model those used in surgical suites are still commonly made of metal.,0,0,0,0.18181818181818182,0.1111111111111111
The police service is housed in one central station located on River Street.,model the police service is housed in one central station located on river street.,0,0,0,0.3076923076923077,0.11842105263157894
"Certain chemicals and solvents are no longer allowed to be dumped, as well.",model certain chemicals and solvents are no longer allowed to be dumped as well.,0,0,0,0.23076923076923078,0.10666666666666667
"It was released from their album ""Success"".","model it was released from their album ""success"".",0,0,0,0.42857142857142855,0.18604651162790697
Is it actually unusual for a planet that its axis is tilted?,model is it actually unusual for a planet that its axis is tilted?,0,0,0,0.16666666666666666,0.11666666666666667
Now we'll let her rip.,model now we'll let her reap.,0,0,0,0.6,0.4090909090909091
I need some coffee.,model i need some coffee.,0,0,0,0.5,0.3684210526315789
Every cock crows loud on his own dunghill.,model every cock crows loud on his own dunghill.,0,1,1,0.25,0.16666666666666666
Who wants to see liver pills?,model who wants to see liverpool?,0,0,0,0.6666666666666666,0.3793103448275862
Human capital is the population's education and skills.,model human capital is the population's education and skills.,0,0,0,0.25,0.12727272727272726
The boy observed in silence the progress of the animals and people across the desert.,model the boy observed in silence the progress of the animals and people across the desert.,0,0,0,0.13333333333333333,0.08235294117647059
He had seen the shooting star and was persuaded that a meteorite lay somewhere nearby.,model he had seen the shooting star and was persuaded that a meteorite lay somewhere nearby.,0,0,0,0.13333333333333333,0.08139534883720931
"It was named after Genoa, New York.","model it was named after geneva, new york.",0,0,0,0.7142857142857143,0.34285714285714286
Hundreds of yelling people are swarming into the park like locusts!,model hundreds of yelling people are swarming into the park like locusts.,1,0,0,0.2727272727272727,0.11940298507462686
You are a silly young geezer.,model you are a silly young geezer.,1,1,1,0.3333333333333333,0.2413793103448276
We'd better exchange keys.,model we'd better exchange keys.,0,0,0,0.5,0.2692307692307692
I think you're crazy.,model i think you're crazy.,1,1,1,0.5,0.3333333333333333
Where did the clouds come from?,model where did the clouds come from?,0,0,0,0.3333333333333333,0.22580645161290322
"Hey look, a flying pig!","model ""hey, look, a flying pig!""",0,1,1,0.6,0.43478260869565216
It implemented one of the earliest-known systems for persistent objects.,model it implemented one of the earliest known systems for persistent objects.,0,0,0,0.4,0.1111111111111111
And he vanished around the corner of the plaza.,model and he vanished around the corner of the plaza.,0,0,0,0.2222222222222222,0.14893617021276595
He became notorious for his involvement in a match-fixing scandal.,model he became notorious for his involvement in a match-fixing scandal.,0,0,0,0.2,0.10606060606060606
"""I noticed that,"" the boy answered.","model ""i noticed that,"" the boy answered.",0,0,0,0.3333333333333333,0.2
What good is money to you if you're going to die?,model what good is money to you if you're gonna die?,0,1,1,0.36363636363636365,0.24489795918367346
"A footballer is someone who plays Association Football, or soccer","model a footballer is someone who plays association football, or soccer.",0,0,0,0.5,0.15384615384615385
He is a raging alcoholic.,model he is a raging alcoholic.,1,1,1,0.4,0.28
"He portrayed in the same year Ted in the comedy horror film ""Bloodsucking Bastards"".","model he portrayed ted in the comedy horror film ""bloodsucking bastards"" in the same year.",0,1,1,0.9285714285714286,0.5
The fool flew all the way up here in a blizzard.,model <br>the fool flew all the way up here in a blizzard.,1,1,1,0.18181818181818182,0.22916666666666666
Paul felt rather guilty.,model paul felt rather guilty.,0,0,0,0.5,0.2916666666666667
About three hundred thousand.,"model ,about three hundred thousand.",0,0,0,0.5,0.27586206896551724
Let's soak her from here!,model let's stalk her from here.,0,0,0,0.8,0.4
The streamer of gas came out towards us.,model this frimmer of gas came out towards us.,0,0,0,0.375,0.275
Are you going to live with your mother?,model are you going to live with your mother?,0,0,0,0.25,0.1794871794871795
Don't hurt my finger again.,model don't hurt my finger again.,0,0,0,0.4,0.25925925925925924
What idiot wrote this total drivel?,model what idiot wrote this total drivel?,1,1,1,0.3333333333333333,0.2
The thing itself was almost entirely buried in sand.,model the thing itself was almost entirely buried in sand.,0,0,0,0.2222222222222222,0.1346153846153846
"""Who are you?"" he heard a voice ask him in Spanish.","model ""who are you?"" he heard a voice ask him in spanish.",0,0,0,0.2727272727272727,0.1568627450980392
"Like all cockatoos, the white cockatoo nests in hollows of large trees.","model like the black cockatoos, the white cockatoo nests in large trees.",0,0,0,0.5,0.36619718309859156
"After lurking for a minute, the crocodile quickly sprang toward the young hippopotamus and ate it.","model after lurking for a minute, the crocodile quickly sprang towards the young hippopotamus and ate it.",0,0,0,0.1875,0.08163265306122448
You are so rude!,model you are so rude!,1,1,1,0.5,0.4375
The everlasting Jew the wandering Jew.,"model the everlasting jail, the wanderer's jail.",0,0,0,0.8333333333333334,0.5263157894736842
Maybe because that wasn't really his dream.,model <br>maybe because that wasn't really his dream.,0,0,0,0.2857142857142857,0.2558139534883721
"It is not, as some people have claimed, of Norse origin.","model it is not, as some people have claimed, of norse origin.",0,0,0,0.2727272727272727,0.14285714285714285
"Penny wise, pound foolish.","model penny wise, pound foolish.",1,1,1,0.5,0.2692307692307692
"If you are stupid enough to do that, I can't guarantee your safety.","model ""if you are stupid enough to do that, i can't guarantee your safety.""",1,1,1,0.3076923076923077,0.14925373134328357
But in his heart he knew that it did matter.,model <br>but in his heart he knew that it did matter.,0,0,0,0.2,0.25
Is he a drunkard or what?,"model ""is he a drunkard or what?""",1,0,0,0.5,0.36
A man is steering his ship out at sea.,model a man is steering a ship out at sea.,0,0,0,0.3333333333333333,0.2631578947368421
Your behavior is embarrassing; go learn the art of social intercourse!,"model ""your behavior is embarrassing. go and learn the art of social intercourse!""",1,0,0,0.45454545454545453,0.2
He's obsessed with sex and death.,model he's obsessed with sex and death.,0,1,1,0.3333333333333333,0.21212121212121213
Why can't I skip this damn intro?,model why can't i skip this damn intro?,1,1,1,0.42857142857142855,0.24242424242424243
He's nuts about you.,model he's nuts about you.,0,1,1,0.5,0.35
The toad spit a caustic slime at the bees.,model the toad spat caustic slime at the bees.,0,0,0,0.4444444444444444,0.23809523809523808
"Berendt grew up in Syracuse, New York, where both of his parents were writers.","model <br>barrent grew up in syracuse, new york, where both of his parents were writers.",0,0,0,0.35714285714285715,0.20512820512820512
"""You're the one who may die,"" the alchemist said.","model ""you are the one who may die,"" the alchemist said.",0,1,1,0.3333333333333333,0.1836734693877551
"And maybe it wasn't that they were teaching me, but that I was learning from them.","model and maybe it wasn't that they were teaching me, but that i was learning from them.",0,0,0,0.1875,0.0975609756097561
"The boy reached the small, abandoned church just as night was falling.","model the boy reached a small, abandoned church just as night was falling.",0,0,0,0.25,0.14285714285714285
Dedicated experienced users offered free support.,"model dedicated, experienced users offered free support.",0,0,0,0.3333333333333333,0.16326530612244897
Hundreds of dead and dying.,model hundreds dead and dying.,0,0,0,0.4,0.37037037037037035
They are lions led by donkeys.,model they are lions led by donkeys.,0,1,1,0.3333333333333333,0.23333333333333334
You're worth more dead than alive.,model you're worth more dead than alive.,1,1,1,0.3333333333333333,0.20588235294117646
Listen to the solo of the e-guitar!,model listen to the solo of the e guitar.,0,0,0,0.5714285714285714,0.2571428571428571
Just you and I.,model just you and i.,0,0,0,0.75,0.5333333333333333
Where are they now?,model where are they now?,0,0,0,0.5,0.3684210526315789
"Yes, but why is there straw anyway?","model yes, but why is there straw anyway?",0,0,0,0.2857142857142857,0.2
"One afternoon, one of his servants fell ill, and it appeared that he would die.",model <br>one afternoon one of his servants fell ill and it appeared that he would die.,0,0,0,0.26666666666666666,0.16455696202531644
He'll drive you batty!,"model he'll drive you, betty.",0,0,0,1.0,0.45454545454545453
He will die content.,model he will die content.,0,0,0,0.5,0.35
It is used to describe poor rural whites similar to white trash.,model it is used to describe poor rural whites similar to white trash.,0,1,1,0.16666666666666666,0.109375
I often wish you weren't such a stinker.,"model ""i often wish you weren't such a stinker.""",1,1,1,0.375,0.225
"Other programs featured artist profiles, concerts, dance programming, and club lifestyle programs.","model other programs featured artist profiles, concerts, dance programming, and club lifestyle programs.",0,0,0,0.16666666666666666,0.07142857142857142
Two major battles were fought here.,model two major battles were fought here.,0,0,0,0.3333333333333333,0.2
Part of the run was issued in a hardcover binding at a higher price.,model part of the run was issued in a hard cover binding at a higher price.,0,0,0,0.2857142857142857,0.11764705882352941
Maybe he really is a fool.,model maybe he really is a fool.,1,1,1,0.3333333333333333,0.2692307692307692
Rivers was never again elected to public office.,model rivers was never again elected to public office.,0,0,0,0.25,0.14583333333333334
"What do you expect from a pig, but a grunt?",model what do you expect from a pig but a grunt?,0,1,1,0.3,0.18604651162790697
Phenanthrene can also be obtained photochemically from certain diarylethenes.,"model phenanthrene can also be obtained photochemically, from certain diaryl ethanes.",0,0,0,0.5555555555555556,0.12987012987012986
You'll find out how tough I am.,model you'll find out how tough i am.,0,0,0,0.42857142857142855,0.25806451612903225
Those gangsters get what they deserve.,model those gangsters get what they deserve.,0,1,1,0.3333333333333333,0.18421052631578946
Those people are kick-ass samba dancers!,model those people are kick-ass samba dancers.,0,1,1,0.5,0.2
All was in vain.,model all was in vain.,0,0,0,0.5,0.4375
They excrete the salty waste out their nose.,model they excrete the salty waste out their nose.,0,1,1,0.25,0.1590909090909091
"""What a load of trash"", Sarah opined.","model ""what a load of trash,"" sarah opined.",1,1,1,0.5714285714285714,0.2702702702702703
He played with the Cleveland Cavaliers in four games.,model he played with the cleveland cavaliers in four games.,0,0,0,0.4444444444444444,0.16981132075471697
Your behavior is embarrassing; go learn the art of social intercourse!,model your behavior is embarrassing. go learn the art of social intercourse.,1,0,0,0.36363636363636365,0.12857142857142856
I'm going to tell your mother on you.,model i'm going to tell your mother on you.,0,0,0,0.25,0.1891891891891892
The vast space stretched into the far distance.,model the vast space stretched into the far distance.,0,0,0,0.25,0.14893617021276595
People have misunderstood me for some reason.,model <br>people have misunderstood me for some reason.,0,0,0,0.2857142857142857,0.24444444444444444
He had seen the shooting star and was persuaded that a meteorite lay somewhere nearby.,model he had seen the shooting star and was persuaded that a meteorite lay somewhere nearby.,0,0,0,0.13333333333333333,0.08139534883720931
"Yet, in reality, you are worse a scourge than the Black Death.","model <br>yet in reality, you are worse a scourge than the black death.",1,1,1,0.3333333333333333,0.22580645161290322
A short sonata,model a short sonata.,0,0,0,1.0,0.5714285714285714
He carved a head from the round block of marble.,model he carved a head from the round block of marble.,0,0,0,0.2,0.14583333333333334
I thought that her new novel was absolutely hopeless. Complete rubbish,"model <br>i thought that her new novel was absolutely hopeless, complete rubbish.",1,1,1,0.45454545454545453,0.2
Settlement began in the first quarter of the eighteenth century.,model <br>settlement began in the first quarter of the eighteenth century.,0,0,0,0.2,0.171875
Don't be so silly!,model don't be so silly.,1,1,1,0.75,0.4444444444444444
"Bobbi chose to name him ""Chi-Chi"".",model bobby chose to name him chi chi.,0,0,0,0.6666666666666666,0.38235294117647056
Why don't you shut up!,model why don't you shut up?,1,1,1,0.6,0.36363636363636365
What a load of rubbish on the telly today.,model what a load of rubbish on the telly today!,1,1,1,0.3333333333333333,0.19047619047619047
They were assessed completely by external examinations.,model they were assessed completely by external examinations.,0,0,0,0.2857142857142857,0.12727272727272726
Is he a drunkard or what?,"model ""is he a drunkard or what?""",1,0,0,0.5,0.36
He'll drive you batty!,"model he'll drive you, batty.",0,0,0,1.0,0.4090909090909091
What idiot wrote this total drivel?,"model ""what idiot wrote this total drivel?""",1,1,1,0.5,0.2571428571428571
Laugh and the world laughs with you. Cry and you cry alone.,"model laugh and the world laughs with you; cry, and you cry alone.",0,0,0,0.3333333333333333,0.1694915254237288
The low forehead is also seen as a sign of stupidity.,model <br>the low forehead is also seen as a sign of stupidity.,1,1,1,0.18181818181818182,0.20754716981132076
Please clear the gangway or we won't be able to get out,"model please clear the gangway, or we won't be able to get out.",0,0,0,0.3333333333333333,0.16363636363636364
This biscuit is yummy.,model this biscuit is yummy.,0,0,0,0.5,0.3181818181818182
With that new haircut you look ridiculous.,"model with that new haircut, you look ridiculous.",1,1,1,0.42857142857142855,0.19047619047619047
He slipped around the corner for a fag.,model he slipped around the corner for a fag.,0,0,0,0.25,0.1794871794871795
The commune is mostly urban with some farmland in the north-east and north-west.,"model the commune is mostly urban, with some farmland in the northeast and northwest.",0,0,0,0.38461538461538464,0.125
I'll kill both of them!,model i'll kill both of them.,1,1,1,0.6,0.34782608695652173
You're worth more dead than alive.,model you're worth more dead than alive.,1,1,1,0.3333333333333333,0.20588235294117646
The southeast corner of the township is in Mullett Lake.,model the southeast corner of the township is in mullet lake.,0,0,0,0.4,0.17857142857142858
The only shadow was that of the few scattered pine trees.,model the only shadow was that of the few scattered pine trees.,0,0,0,0.18181818181818182,0.12280701754385964
"""Can I help you?"" asked the man behind the window.","model ""can i help you?"" asked the man behind the window.",0,0,0,0.3,0.16
He remembered something his grandfather had once told him: that butterflies were a good omen.,"model he remembers something his grandfather had once told him, that the butterflies were a good omen.",0,0,0,0.3333333333333333,0.15053763440860216
"""No,"" he heard a voice on the wind say.","model ""no,"" he heard a voice on the wind say.",0,0,0,0.2222222222222222,0.1794871794871795
It was Linda Keller!,model it was linda keller.,0,0,0,1.0,0.5
"Informally, this state was known simply as Germany.","model <div>in formally, this state was known simply as germany.</div>",0,0,0,0.5,0.39215686274509803
The model can be initialized with sparse coding.,model the model can be initialized with sparse coding.,0,0,0,0.25,0.14583333333333334
"Yet, in reality, you are worse a scourge than the Black Death.",model <br>yet in reality you are worse scourge than the black death.,1,1,1,0.5,0.27419354838709675
You've got the brain of a pancake.,model you've got the brain of a pancake.,1,1,1,0.2857142857142857,0.20588235294117646
"""Watch out for his venom,"" the boy said.","model ""watch out for his venom,"" the boy said.",0,0,0,0.25,0.175
The hinge on the door creaked with old age.,model the hinge on the door creaked with old age.,0,0,0,0.2222222222222222,0.16279069767441862
The place is so full of cockroaches.,"model ""the place is so full of cockroaches!""",0,1,1,0.42857142857142855,0.2777777777777778
The peripheral also has other buttons in order to navigate the game's menus.,model the peripheral also has other buttons in order to navigate the game's menu.,0,0,0,0.23076923076923078,0.10526315789473684
My husband revealed he was homosexual.,model my husband revealed he was homosexual.,0,1,1,0.3333333333333333,0.18421052631578946
What a load of rubbish on the telly today.,model what a load of rubbish on the telly today!,1,1,1,0.3333333333333333,0.19047619047619047
You are so rude!,model you are so rude!,1,1,1,0.5,0.4375
"Skip prepares his escape through the secret opening, but Graham shows up, suspicious.","model skip prepares his escape through the secret opening, but gram shows up, suspicious.",0,0,0,0.23076923076923078,0.11764705882352941
I resolved to kill her.,model i resolved to kill her.,1,1,1,0.4,0.30434782608695654
"Hey look, a flying pig!","model ""hey, look, a flying pig!""",0,1,1,0.6,0.43478260869565216
Then he has a heart attack and dies.,model then he has a heart attack and dies.,0,1,1,0.25,0.19444444444444445
Did you see it?,model did you see it?,0,0,0,0.5,0.4666666666666667
The guitar broke and she couldn't play anymore.,model the guitar broke and she couldn't play anymore.,0,0,0,0.25,0.14893617021276595
Why don't you shut up!,model why don't you shut up?,1,1,1,0.6,0.36363636363636365
Your behavior is embarrassing; go learn the art of social intercourse!,"model ""your behavior is embarrassing. go learn the art of social intercourse.""",1,0,0,0.36363636363636365,0.15714285714285714
Never look a gift horse in the mouth.,model never look a gift horse in the mouth.,0,0,0,0.25,0.1891891891891892
They gave the community its name.,model they gave the community its name.,0,0,0,0.3333333333333333,0.21212121212121213
"The grim reaper is waiting for you, reckless driver!","model <br>the grim reaper is waiting for you, reckless driver!",1,0,0,0.2222222222222222,0.21153846153846154
What idiot wrote this total drivel?,model what idiot wrote this total drivel?,1,1,1,0.3333333333333333,0.2
"Then suddenly, they kneel and die.","model then, suddenly, they kneel and die.",0,1,1,0.3333333333333333,0.23529411764705882
"Give yourself a pat on the back, you deserve it.","model <br>give yourself a pat on the back, you deserve it.",0,1,1,0.2,0.22916666666666666
I'll bet it's a summons.,model i'll bet it's a summons.,0,0,0,0.4,0.2916666666666667
"They were people of the desert, and clamored to hear his stories about the great cities.","model they were people of the desert, and clamored to hear his stories about the great cities.",0,0,0,0.125,0.07954545454545454
It's best to use washing-up liquid if you're going to wash the dishes,model it's best to use washing-up liquid if you're going to wash the dishes.,0,0,0,0.23076923076923078,0.11594202898550725
"""I'm not going very far,"" the alchemist answered, looking straight into the eyes of the horsemen.","model ""i'm not going very far,"" the alchemist answered, looking straight into the eyes of the horseman.",0,0,0,0.1875,0.08247422680412371
Max Tian did the same thing and established the Cebu Ki Society.,model max tyndall did the same thing and established the cebu key society.,0,0,0,0.5,0.28125
"What do you expect from a pig, but a grunt?",model what do you expect from a pig but a grunt?,0,1,1,0.3,0.18604651162790697
"Penny wise, pound foolish.","model penny wise, pound foolish.",1,1,1,0.5,0.2692307692307692
"Those women are all card sharks, don't be fooled.","model those women are all card sharks, don't be fooled.",1,0,0,0.2222222222222222,0.14285714285714285
The Warrens subsequently claimed that Johnson was also possessed.,model the warrens subsequently claimed that johnson was also possessed.,0,0,0,0.4444444444444444,0.13846153846153847
Tortilla chips are tasty.,model tortilla chips are tastier.,0,0,0,0.75,0.4
The episodes theoretically would feature Bonkers with Wright as his partner.,model the episodes theoretically would feature bonkers with wright as his partner.,0,0,0,0.36363636363636365,0.11842105263157894
You're worth more dead than alive.,model you're worth more dead than alive.,1,1,1,0.3333333333333333,0.20588235294117646
Cutt was the head of the seven-member royal provincial council.,model <div>cut was the head of the seven-member royal provincial council.</div>,0,0,0,0.3,0.30158730158730157
I had thought so more than once lately.,"model ""i had thought so, more than once lately.""",0,0,0,0.5,0.2564102564102564
Young children can build sturdy and elaborate constructions.,model young children can build sturdy and elaborate constructions.,0,0,0,0.25,0.11666666666666667
He also regulated how much food and wine they could consume.,model he also regulated how much food and wine they could consume.,0,0,0,0.18181818181818182,0.11666666666666667
"The lead had dried into the shape of the pan, but it was no longer lead.","model <div style=""text-align: left;"">the lead had dried into the shape of the pan, but it was no longer lead.</div>",0,0,0,0.3125,0.6111111111111112
But in the end Gardner's Bond doesn't really measure up to Fleming's.,"model <br>but in the end, gardner's bond doesn't really measure up to fleming's.",0,0,0,0.5,0.21739130434782608
But you know that I'm not going to go to Mecca.,model <br>but you know that i'm not going to go to mecca.,0,0,0,0.36363636363636365,0.2765957446808511
Your behavior is embarrassing; go learn the art of social intercourse!,model your behavior is embarrassing. go learn the art of social intercourse.,1,0,0,0.36363636363636365,0.12857142857142856
And the alchemist understood that the boy's heart had returned to the Soul of the World.,model and the alchemist understood that the boy's heart had returned to the soul of the world.,0,0,0,0.25,0.10227272727272728
"Is it possible, if you would be so kind, to lend me your brolly for today?","model ""is it possible,"" he inquired, ""that you would be so kind as to lend me rowley for today?""",0,0,0,0.6875,0.5135135135135135
You can choose the colour Navy or Azure for the baby's bedroom.,model you can choose the color navy or azure for the baby's bedroom.,0,0,0,0.4166666666666667,0.15873015873015872
He went to the vending machine and bought a coffee.,model he went to the vending machine and bought a coffee.,0,0,0,0.2,0.13725490196078433
Many officials starved to death.,model many officials starved to death.,0,0,0,0.4,0.21875
"Never advertise razors by shaving a monkey, it's cruel and results in lawsuits.",model never advertise razors by shaving a monkey; it's cruel and results in lawsuits.,0,0,0,0.23076923076923078,0.10126582278481013
More books showed in an inner room.,model more books showed in an inner room.,0,0,0,0.2857142857142857,0.2
"As president, he re-established constitutional rule and undertook vast projects for national improvement.","model as president, he reestablished constitutional rule and undertook vast projects for national improvement.",0,0,0,0.23076923076923078,0.0761904761904762
Keep your mouth shut and your eyes open.,model keep your mouth shut and your eyes open.,0,1,1,0.25,0.175
"I like the avenger of the new episode, he really is a badass.","model ""i like the avenger of the new episode; he really is a badass.""",0,0,0,0.3076923076923077,0.16393442622950818
McGauran documented his experience in a diary later published.,model mcgorran documented his experience in a diary later published.,0,0,0,0.2222222222222222,0.16129032258064516
My calendar was full that month.,model my calendar was full that month.,0,0,0,0.3333333333333333,0.21875
Oh my fur and whiskers!,"model o, my fur and whiskers!",0,0,0,0.4,0.34782608695652173
Children and fools speak truth.,model children and fools speak truth.,0,1,1,0.4,0.22580645161290322
I've always looked on Bessie as my own sister.,model i've always looked up to bessie as my older sister.,0,0,0,0.6666666666666666,0.3695652173913043
"Its social and population development stopped, and its economic development weakened.",model its social and population development stopped and its economic development weakened.,0,0,0,0.2727272727272727,0.09411764705882353
They produced a prototype and production took off from there.,"model they produced a prototype, and production took off from there.",0,0,0,0.3,0.13114754098360656
"Carleton, but just plain Jackson.","model ""carlton, but just plain jackson.""",0,0,0,0.6,0.3333333333333333
"They blow across the world without a birthplace, and with no place to die.","model they blow across the world without a birthplace, and with no place to die.",0,0,0,0.14285714285714285,0.0945945945945946
The whole bloody lot.,model the whole bloody lot!,1,1,1,0.75,0.38095238095238093
There's a group of unruly teens bumming around in your garden.,model there is a group of unruly teens bumming around in your garden.,1,0,0,0.2727272727272727,0.14516129032258066
Here confusion is not possible in spoken language but could occur in written language.,"model here, confusion is not possible in spoken language, but could occur in written language.",0,0,0,0.21428571428571427,0.10465116279069768
"You'll live, and you'll learn that a man shouldn't be so stupid.",model you live and you learn that a man shouldn't be so stupid.,0,1,1,0.3333333333333333,0.171875
So you can kill me too?,"model ""so you can kill me, too?""",0,1,1,0.6666666666666666,0.43478260869565216
"His younger brother Jehangir Kabir is a politician in West Bengal, India.","model his younger brother, jehangir kabir, is a politician in west bengal, india.",0,0,0,0.6666666666666666,0.1917808219178082
The chatroom categories can be retrieved from here.,model <br>the chatroom categories can be retrieved from here.,0,0,0,0.25,0.21568627450980393
"Next, Main Street is located on a bluff above the floodplain.","model next, main street is located on a bluff above the floodplain.",0,0,0,0.36363636363636365,0.14754098360655737
People usually have a good survival rate at the low grade volume of cancer.,model people usually have a good survival rate at the low-grade volume of cancer.,0,0,0,0.2857142857142857,0.10666666666666667
It is northeast of Garland and southwest of Greenville.,model it is northeast of garland and southwest of greenville.,0,0,0,0.4444444444444444,0.16363636363636364
"No hope, no adventure, no old kings or destinies, no treasure, and no Pyramids.","model no hope, no adventure, no old kings or destinies, no treasure, and no paramours.",0,0,0,0.21428571428571427,0.1518987341772152
The crowd swayed a little as I elbowed my way through.,model the crowds swayed a little as i elbowed my way through.,0,0,0,0.36363636363636365,0.16666666666666666
Old lady making tea before she dies.,model old lady making tea before she dies.,0,1,1,0.2857142857142857,0.19444444444444445
The peace league met to discuss their plans.,model the peace league met to discuss their plans.,0,0,0,0.25,0.1590909090909091
"""O Lord,"" said the young man.","model ""o lord!"" said the young man.",0,0,0,0.5,0.3103448275862069
I'm really sorry about that.,model i'm really sorry about that.,0,0,0,0.4,0.25
Your behavior is embarrassing; go learn the art of social intercourse!,"model ""your behavior is embarrassing; go learn the art of social intercourse.""",1,0,0,0.2727272727272727,0.14285714285714285
Its aircraft complement consisted of six Hawker Osprey seaplanes.,model its aircraft complement consisted of six hawker osprey seaplanes.,0,0,0,0.4444444444444444,0.13846153846153847
"In this game, Beckham assisted a goal by Matuidi from a corner.","model in this game, beckham assisted a goal by matuidi from a corner.",0,0,0,0.3333333333333333,0.14285714285714285
The clones are soon revealed to be more stupid than Homer.,model <br>the clones are soon revealed to be more stupid than homer.,1,1,1,0.2727272727272727,0.20689655172413793
He's insane or drunk or something.,model he's insane or drunk or something.,1,1,1,0.3333333333333333,0.20588235294117646
I don't want to kill anybody.,model <br>i don't want to kill anybody.,0,1,1,0.3333333333333333,0.3793103448275862
Get this car out of here!,model get this car out of here!,0,1,1,0.3333333333333333,0.28
"Penny wise, pound foolish.","model penny wise, pound foolish.",1,1,1,0.5,0.2692307692307692
They flew to Berlin and stayed with us for a couple of days.,model they flew to berlin and stayed with us for a couple of days.,0,0,0,0.23076923076923078,0.13333333333333333
"Oh, that very bad child!","model oh, that very bad child!",1,1,1,0.4,0.2916666666666667
The everlasting Jew the wandering Jew.,"model the everlasting jew, the wandering jew.",0,0,0,0.6666666666666666,0.2631578947368421
