ref_text,pred_text,gold_tox,bert_tox,detoxy_tox,wer,cer
"After lurking for a minute, the crocodile quickly sprang toward the young hippopotamus and ate it."," after lurking for a minute, the crocodile quickly sprang towards the young hippopotamus and ate it.",0,0,0,0.125,0.02040816326530612
You are so rude!, you are so rude.,1,1,1,0.5,0.125
The everlasting Jew the wandering Jew.," the everlasting jill, the wonder of jill",0,0,0,0.8333333333333334,0.3684210526315789
Maybe because that wasn't really his dream., maybe because that wasn't really his dream.,0,0,0,0.14285714285714285,0.023255813953488372
"It is not, as some people have claimed, of Norse origin."," it is not, as some people have claimed, of norse origin.",0,0,0,0.18181818181818182,0.03571428571428571
"Penny wise, pound foolish.", pennywise pound foolish,1,1,1,0.75,0.15384615384615385
"If you are stupid enough to do that, I can't guarantee your safety."," if you are stupid enough to do that, i can't guarantee your safety.",1,1,1,0.15384615384615385,0.029850746268656716
But in his heart he knew that it did matter., but in his heart he knew that it did matter.,0,0,0,0.1,0.022727272727272728
Is he a drunkard or what?, is he a drunkard or what?,1,1,1,0.16666666666666666,0.04
A man is steering his ship out at sea., amelior steering a ship out at sea.,0,0,0,0.4444444444444444,0.2631578947368421
Your behavior is embarrassing; go learn the art of social intercourse!, your behavior is embarrassing. go and learn the art of social in a course.,1,0,0,0.5454545454545454,0.14285714285714285
He's obsessed with sex and death., he's obsessed with sex and death.,0,1,1,0.16666666666666666,0.030303030303030304
Why can't I skip this damn intro?, why can't i skip this damn intro?,1,1,1,0.2857142857142857,0.06060606060606061
He's nuts about you., his nuts about to,0,1,1,0.5,0.3
The toad spit a caustic slime at the bees., the turds spit acoustic slime at the bees.,0,0,0,0.4444444444444444,0.14285714285714285
"Berendt grew up in Syracuse, New York, where both of his parents were writers."," the parent grew up in syracuse, new york, where both of his parents were writers.",0,0,0,0.35714285714285715,0.11538461538461539
"""You're the one who may die,"" the alchemist said."," you're the one who may die, the alchemist said.",0,1,1,0.2222222222222222,0.061224489795918366
"And maybe it wasn't that they were teaching me, but that I was learning from them."," and maybe it wasn't that they were teaching me, but that i was learning from them.",0,0,0,0.125,0.024390243902439025
"The boy reached the small, abandoned church just as night was falling.", the boy reached a small abandoned church just as night was falling.,0,0,0,0.25,0.07142857142857142
Dedicated experienced users offered free support.," dedicated, experienced users offered free support.",0,0,0,0.16666666666666666,0.04081632653061224
Hundreds of dead and dying., hundreds of dead and dying.,0,1,1,0.2,0.037037037037037035
They are lions led by donkeys., they are lions led by donkeys.,0,1,1,0.16666666666666666,0.03333333333333333
You're worth more dead than alive., you're worth more dead than alive.,1,1,1,0.16666666666666666,0.029411764705882353
Listen to the solo of the e-guitar!, listen to the solo of the e guitar.,0,0,0,0.42857142857142855,0.08571428571428572
Just you and I., just you and i.,0,0,0,0.5,0.13333333333333333
Where are they now?, where are they now?,0,0,0,0.25,0.05263157894736842
"Yes, but why is there straw anyway?"," yes, but why is there straw anyway?",0,0,0,0.14285714285714285,0.02857142857142857
"One afternoon, one of his servants fell ill, and it appeared that he would die.", one afternoon one of his servants fell ill and it appeared that he would die.,0,1,1,0.2,0.0379746835443038
He'll drive you batty!, he'll drive you better.,0,0,0,0.5,0.22727272727272727
He will die content., he will die content.,0,1,1,0.25,0.05
It is used to describe poor rural whites similar to white trash., it is used to describe poor rural whites similar to white trash.,0,1,1,0.08333333333333333,0.015625
I often wish you weren't such a stinker., i often wish you weren't such a stinker.,1,1,1,0.125,0.025
"Other programs featured artist profiles, concerts, dance programming, and club lifestyle programs."," other programs featured are tis profiles, concerts, dance programming and club lifestyle programs.",0,0,0,0.3333333333333333,0.05102040816326531
Two major battles were fought here., two major battles were fought here.,0,0,0,0.16666666666666666,0.02857142857142857
Part of the run was issued in a hardcover binding at a higher price., part of the run was issued in a hardcover binding at a higher price.,0,0,0,0.07142857142857142,0.014705882352941176
Maybe he really is a fool., maybe he really is a fool.,1,1,1,0.16666666666666666,0.038461538461538464
Rivers was never again elected to public office., rivers was never again elected to public office.,0,0,0,0.125,0.020833333333333332
"What do you expect from a pig, but a grunt?", what do you expect from a pig but a grunt?,0,1,1,0.2,0.046511627906976744
Phenanthrene can also be obtained photochemically from certain diarylethenes., phenanthrine can also be obtained photochemically from certain diarolythenes.,0,0,0,0.2222222222222222,0.05194805194805195
You'll find out how tough I am., you'll find out how tough i am.,0,0,0,0.2857142857142857,0.06451612903225806
Those gangsters get what they deserve., those gangsters get what they deserve.,0,1,1,0.16666666666666666,0.02631578947368421
Those people are kick-ass samba dancers!," those people are kick-ass, samper dancers.",0,1,1,0.6666666666666666,0.15
All was in vain., all was in vain.,0,0,0,0.25,0.0625
They excrete the salty waste out their nose., they excrete the salty waste out their nose.,0,1,1,0.125,0.022727272727272728
"""What a load of trash"", Sarah opined.", what a load of trash. sorrow opined.,1,1,1,0.42857142857142855,0.24324324324324326
He played with the Cleveland Cavaliers in four games., he played with the cleveland cavaliers in four games.,0,0,0,0.3333333333333333,0.05660377358490566
Your behavior is embarrassing; go learn the art of social intercourse!, your behavior is embarrassing. go learn the art of social intercourse.,1,1,1,0.2727272727272727,0.04285714285714286
I'm going to tell your mother on you., i'm going to tell your mother on you.,0,1,1,0.125,0.02702702702702703
The vast space stretched into the far distance., the vast space stretched into the far distance.,0,0,0,0.125,0.02127659574468085
People have misunderstood me for some reason., people have misunderstood me for some reason.,0,0,0,0.14285714285714285,0.022222222222222223
He had seen the shooting star and was persuaded that a meteorite lay somewhere nearby., he had seen the shooting star and was persuaded that a meteorite lay somewhere nearby.,0,0,0,0.06666666666666667,0.011627906976744186
"Yet, in reality, you are worse a scourge than the Black Death."," yet in reality, you are worse at scourge than the black death.",1,1,1,0.3333333333333333,0.08064516129032258
A short sonata, a short sonata.,0,0,0,0.6666666666666666,0.14285714285714285
He carved a head from the round block of marble., he carved ahead from the round block of marble.,0,0,0,0.3,0.041666666666666664
I thought that her new novel was absolutely hopeless. Complete rubbish, i thought that her ninja ball was absolutely hopeless. i think my best,1,0,0,0.6363636363636364,0.3142857142857143
Settlement began in the first quarter of the eighteenth century., segment began in the first quarter of the 18th century.,0,0,0,0.2,0.203125
Don't be so silly!, don't be so silly.,1,1,1,0.5,0.1111111111111111
"Bobbi chose to name him ""Chi-Chi"".", bobby chose the name him. gigi.,0,0,0,0.6666666666666666,0.35294117647058826
Why don't you shut up!, why don't you shut up?,1,1,1,0.4,0.09090909090909091
What a load of rubbish on the telly today., what a load of rubbish on the telly today.,1,1,1,0.1111111111111111,0.023809523809523808
They were assessed completely by external examinations., they were assessed completely by external examinations.,0,0,0,0.14285714285714285,0.01818181818181818
Is he a drunkard or what?, is he a drunk cart or what?,1,1,1,0.5,0.16
He'll drive you batty!, he'll drive you baddie.,0,0,0,0.5,0.2727272727272727
What idiot wrote this total drivel?, what idiot wrote this total drivel?,1,1,1,0.16666666666666666,0.02857142857142857
Laugh and the world laughs with you. Cry and you cry alone., laugh and the world laughs with you. cry and you cry alone.,0,0,0,0.16666666666666666,0.03389830508474576
The low forehead is also seen as a sign of stupidity., the low forehead is also seen as a sign of stupidity.,1,1,1,0.09090909090909091,0.018867924528301886
Please clear the gangway or we won't be able to get out, please clear the gangway or we won't be able to get out.,0,0,0,0.16666666666666666,0.03636363636363636
This biscuit is yummy., this biscuit is yummy.,0,0,0,0.25,0.045454545454545456
With that new haircut you look ridiculous., with that new haircut you look ridiculous.,1,1,1,0.14285714285714285,0.023809523809523808
He slipped around the corner for a fag., he slipped around the corner for a fact.,0,0,0,0.25,0.07692307692307693
The commune is mostly urban with some farmland in the north-east and north-west., the commune is mostly urban with some farmland in the northeast and northwest.,0,0,0,0.23076923076923078,0.0375
I'll kill both of them!, i'll kill both of them.,1,1,1,0.4,0.08695652173913043
You're worth more dead than alive., you're worth more dead than alive.,1,1,1,0.16666666666666666,0.029411764705882353
The southeast corner of the township is in Mullett Lake., the southeast corner of the township is in mulet lake.,0,0,0,0.3,0.08928571428571429
The only shadow was that of the few scattered pine trees., the only shadow was that of the few scattered pine trees.,0,0,0,0.09090909090909091,0.017543859649122806
"""Can I help you?"" asked the man behind the window.", can i help you? ask the man behind the window.,0,0,0,0.4,0.12
He remembered something his grandfather had once told him: that butterflies were a good omen.," he remembers something his grandfather had once told him, that the butterflies were a good omen.",0,0,0,0.26666666666666666,0.08602150537634409
"""No,"" he heard a voice on the wind say."," no, he heard a voice on the wind say.",0,0,0,0.1111111111111111,0.07692307692307693
It was Linda Keller!, it was linda keller.,0,0,0,0.75,0.2
"Informally, this state was known simply as Germany."," informally, this state was known simply as germany.",0,0,0,0.25,0.0392156862745098
The model can be initialized with sparse coding., the model can be initialised with sparse coding.,0,0,0,0.25,0.041666666666666664
"Yet, in reality, you are worse a scourge than the Black Death.", yet in reality you are worse of scourge than the black death.,1,1,1,0.4166666666666667,0.11290322580645161
You've got the brain of a pancake., you've got the brain of a pancake.,1,1,1,0.14285714285714285,0.029411764705882353
"""Watch out for his venom,"" the boy said."," watch out for his venom, the boy said.",0,0,0,0.25,0.075
The hinge on the door creaked with old age., the hinge on the door creaked with old age.,0,0,0,0.1111111111111111,0.023255813953488372
The place is so full of cockroaches., the place is so full of cockroaches.,0,1,1,0.14285714285714285,0.027777777777777776
The peripheral also has other buttons in order to navigate the game's menus., the peripheral also has other buttons in order to navigate the game's menu.,0,0,0,0.15384615384615385,0.02631578947368421
My husband revealed he was homosexual., my husband revealed he was homosexual.,0,1,1,0.16666666666666666,0.02631578947368421
What a load of rubbish on the telly today., what a load of rubbish on the telly today.,1,1,1,0.1111111111111111,0.023809523809523808
You are so rude!, you are so rude.,1,1,1,0.5,0.125
"Skip prepares his escape through the secret opening, but Graham shows up, suspicious."," skip prepares his escape through the secret opening, but graham shows up suspicious.",0,0,0,0.23076923076923078,0.03529411764705882
I resolved to kill her., i resolved to kill her.,1,1,1,0.2,0.043478260869565216
"Hey look, a flying pig!"," hey look, a flying pig!",0,1,1,0.2,0.043478260869565216
Then he has a heart attack and dies., then he has a heart attack and dies.,0,1,1,0.125,0.027777777777777776
Did you see it?, did you see it?,0,0,0,0.25,0.06666666666666667
The guitar broke and she couldn't play anymore., the guitar broke and she couldn't play anymore.,0,0,0,0.125,0.02127659574468085
Why don't you shut up!, why don't you shut up?,1,1,1,0.4,0.09090909090909091
Your behavior is embarrassing; go learn the art of social intercourse!, your behavior is embarrassing. go learn the art of social intercourse.,1,1,1,0.2727272727272727,0.04285714285714286
Never look a gift horse in the mouth., never look a gift towards the mouse.,0,0,0,0.5,0.2702702702702703
They gave the community its name., they gave the community its name.,0,0,0,0.16666666666666666,0.030303030303030304
"The grim reaper is waiting for you, reckless driver!"," the grim reaper is waiting for you, reckless driver.",1,1,1,0.2222222222222222,0.038461538461538464
What idiot wrote this total drivel?, what idiot wrote this total drivel?,1,1,1,0.16666666666666666,0.02857142857142857
"Then suddenly, they kneel and die.", then subtly they kneel and die.,0,1,1,0.3333333333333333,0.17647058823529413
"Give yourself a pat on the back, you deserve it.", give yourself a pat on the back. you deserve it.,0,1,1,0.2,0.041666666666666664
I'll bet it's a summons., how better it's a summons.,0,0,0,0.4,0.2916666666666667
"They were people of the desert, and clamored to hear his stories about the great cities.", they were people of the desert and clamored to hear his stories about the great cities.,0,0,0,0.125,0.022727272727272728
It's best to use washing-up liquid if you're going to wash the dishes, it's best to use washing up liquid if you're going to wash the dishes.,0,0,0,0.3076923076923077,0.043478260869565216
"""I'm not going very far,"" the alchemist answered, looking straight into the eyes of the horsemen."," i'm not going very far, the altimist answered, looking straight into the eyes of the horseman.",0,0,0,0.25,0.07216494845360824
Max Tian did the same thing and established the Cebu Ki Society., max tyand did the same thing and established the cebu key society.,0,0,0,0.4166666666666667,0.140625
"What do you expect from a pig, but a grunt?", what do you expect from a pig but a grunt?,0,1,1,0.2,0.046511627906976744
"Penny wise, pound foolish.", pennywise pound foolish.,1,0,0,0.5,0.11538461538461539
"Those women are all card sharks, don't be fooled."," those women are all card sharks, don't be fooled.",1,1,1,0.1111111111111111,0.02040816326530612
The Warrens subsequently claimed that Johnson was also possessed., the warrens subsequently claimed that johnson was also possessed.,0,0,0,0.3333333333333333,0.046153846153846156
Tortilla chips are tasty., tortilla chips are tasty.,0,0,0,0.25,0.04
The episodes theoretically would feature Bonkers with Wright as his partner., the episodes theoretically would feature bongers with wright as his partner.,0,0,0,0.2727272727272727,0.05263157894736842
You're worth more dead than alive., you're worth more dead than alive.,1,1,1,0.16666666666666666,0.029411764705882353
Cutt was the head of the seven-member royal provincial council., cut was the head of the seven-member royal provincial council.,0,0,0,0.1,0.031746031746031744
I had thought so more than once lately., i had thought so more than once lately.,0,0,0,0.125,0.02564102564102564
Young children can build sturdy and elaborate constructions., young children can build sturdy and elaborate constructions.,0,0,0,0.125,0.016666666666666666
He also regulated how much food and wine they could consume., he also regulated how much food and wine they could consume.,0,0,0,0.09090909090909091,0.016666666666666666
"The lead had dried into the shape of the pan, but it was no longer lead."," the lead had dried into the shape of the pan, but it was no longer lead.",0,0,0,0.0625,0.013888888888888888
But in the end Gardner's Bond doesn't really measure up to Fleming's.," but in the end, gardener's bond doesn't really measure up to fleming's.",0,0,0,0.4166666666666667,0.08695652173913043
But you know that I'm not going to go to Mecca., but you know that i'm not going to go to mecca.,0,0,0,0.2727272727272727,0.06382978723404255
Your behavior is embarrassing; go learn the art of social intercourse!, your behavior is embarrassing. go learn the art of social intercourse.,1,1,1,0.2727272727272727,0.04285714285714286
And the alchemist understood that the boy's heart had returned to the Soul of the World., and the alchemist understood that the boy's heart had returned to the soul of the world.,0,0,0,0.1875,0.03409090909090909
"Is it possible, if you would be so kind, to lend me your brolly for today?", is it possible if you are so kind to let your role be portrayed?,0,0,0,0.625,0.35135135135135137
You can choose the colour Navy or Azure for the baby's bedroom., you can choose the color navy or asher for the baby's bedroom.,0,0,0,0.3333333333333333,0.12698412698412698
He went to the vending machine and bought a coffee., he went to the vending machine and bought a coffee.,0,0,0,0.1,0.0196078431372549
Many officials starved to death., many officials starved to death.,0,1,1,0.2,0.03125
"Never advertise razors by shaving a monkey, it's cruel and results in lawsuits.", never advertise razors by shaving a monkey. it's cruel and results in lawsuits.,0,1,1,0.15384615384615385,0.02531645569620253
More books showed in an inner room., more books showed in a room.,0,0,0,0.42857142857142855,0.22857142857142856
"As president, he re-established constitutional rule and undertook vast projects for national improvement."," as president, he re-established constitutional rule and other vast projects for national improvement.",0,0,0,0.15384615384615385,0.0761904761904762
Keep your mouth shut and your eyes open., keep your mouth shut and your eyes open.,0,1,1,0.125,0.025
"I like the avenger of the new episode, he really is a badass.", i like the avenger of the new episode. he really is a badass.,0,1,1,0.15384615384615385,0.03278688524590164
McGauran documented his experience in a diary later published., mcgoran documented his experience in a diary later published.,0,0,0,0.1111111111111111,0.06451612903225806
My calendar was full that month., my calendar was full that month.,0,0,0,0.16666666666666666,0.03125
Oh my fur and whiskers!, oh my fur and whiskers.,0,1,1,0.4,0.08695652173913043
Children and fools speak truth., children and fools speak truth.,0,1,1,0.2,0.03225806451612903
I've always looked on Bessie as my own sister., i've always looked bestie as my own sister.,0,0,0,0.3333333333333333,0.13043478260869565
"Its social and population development stopped, and its economic development weakened.", its social and population development stopped and its economic development weakened.,0,0,0,0.18181818181818182,0.023529411764705882
They produced a prototype and production took off from there., they produced a prototype and production took off from there.,0,0,0,0.1,0.01639344262295082
"Carleton, but just plain Jackson."," carlton, but just plain jackson.",0,0,0,0.4,0.09090909090909091
"They blow across the world without a birthplace, and with no place to die.", they blow across the world without a birthplace and with no place to die.,0,1,1,0.14285714285714285,0.02702702702702703
The whole bloody lot., the whole bloody lot.,1,1,1,0.25,0.047619047619047616
There's a group of unruly teens bumming around in your garden., there is a group of unruly teens bumming around in your garden.,1,0,0,0.18181818181818182,0.04838709677419355
Here confusion is not possible in spoken language but could occur in written language.," here, confusion is not possible in spoken language, but could occur in written language.",0,0,0,0.14285714285714285,0.03488372093023256
"You'll live, and you'll learn that a man shouldn't be so stupid.", you live and you learn that a man shouldn't be so stupid.,0,1,1,0.25,0.125
So you can kill me too?, so you can kill me too?,0,1,1,0.16666666666666666,0.043478260869565216
"His younger brother Jehangir Kabir is a politician in West Bengal, India."," his younger brother jahangir kabir is a politician in west bengal, india.",0,0,0,0.5,0.0958904109589041
The chatroom categories can be retrieved from here., the chat room categories can be retrieved from here.,0,0,0,0.375,0.0392156862745098
"Next, Main Street is located on a bluff above the floodplain."," next, main street is located on a bluff above the flood plain.",0,0,0,0.45454545454545453,0.06557377049180328
People usually have a good survival rate at the low grade volume of cancer., people usually have a good survival rate at the low-grade volume of cancer.,0,0,0,0.21428571428571427,0.02666666666666667
It is northeast of Garland and southwest of Greenville., it is northeast of garland and southwest of greenville.,0,0,0,0.3333333333333333,0.05454545454545454
"No hope, no adventure, no old kings or destinies, no treasure, and no Pyramids."," no hope, no adventure, no old kings or destinies, no treasure, and no pyramid.",0,0,0,0.14285714285714285,0.0379746835443038
The crowd swayed a little as I elbowed my way through., the crowd swayed a little as i elbowed my way through.,0,0,0,0.18181818181818182,0.037037037037037035
Old lady making tea before she dies., old lady making tea before she dies.,0,1,1,0.14285714285714285,0.027777777777777776
The peace league met to discuss their plans., the peace league met to discuss their plans.,0,0,0,0.125,0.022727272727272728
"""O Lord,"" said the young man."," oh lord, said the young man.",0,0,0,0.3333333333333333,0.13793103448275862
I'm really sorry about that., i'm really sorry about that.,0,0,0,0.2,0.03571428571428571
Your behavior is embarrassing; go learn the art of social intercourse!, your behaviour is embarrassing. go learn the art of social intercourse.,1,0,0,0.36363636363636365,0.05714285714285714
Its aircraft complement consisted of six Hawker Osprey seaplanes., its aircraft complement consisted of six hawker osprey seaplanes.,0,0,0,0.3333333333333333,0.046153846153846156
"In this game, Beckham assisted a goal by Matuidi from a corner."," in this game, beckham assisted a goal by matt tuidi from a corner.",0,0,0,0.3333333333333333,0.09523809523809523
The clones are soon revealed to be more stupid than Homer., the clones are soon revealed to be more stupid than homer.,1,1,1,0.18181818181818182,0.034482758620689655
He's insane or drunk or something., he's insane or drunk or something.,1,1,1,0.16666666666666666,0.029411764705882353
I don't want to kill anybody., i don't wanna kill anybody.,0,1,1,0.5,0.1724137931034483
Get this car out of here!, get this car out of here.,0,1,1,0.3333333333333333,0.08
"Penny wise, pound foolish."," penny wise, pound foolish",1,1,1,0.5,0.07692307692307693
They flew to Berlin and stayed with us for a couple of days., they flew to berlin and stayed with us for a couple of days.,0,0,0,0.15384615384615385,0.03333333333333333
"Oh, that very bad child!"," oh, that very bad child.",1,1,1,0.4,0.08333333333333333
The everlasting Jew the wandering Jew.," the everlasting jew, the wandering jew.",0,1,1,0.5,0.10526315789473684
"Tell me whom you keep company with, and I' will tell you what you do.", tell me whom you keep company with and i'll tell you what to do.,0,0,0,0.3333333333333333,0.11594202898550725
What a load of rubbish on the telly today., what a load of rubbish on the tally today.,1,1,1,0.2222222222222222,0.047619047619047616
He drew her hands gently down., he drew her hands gently down.,0,0,0,0.16666666666666666,0.03333333333333333
"Two more months passed, and the shelf brought many customers into the crystal shop.", two more months passed and the shelf brought many customers into the crystal shop.,0,0,0,0.14285714285714285,0.024096385542168676
Maybe he should not call people names that they don't want to be called., maybe he should not call people names that they don't want to be called.,0,0,0,0.07142857142857142,0.013888888888888888
Why can't I skip this damn intro?, why can't i skip this damn intro?,1,1,1,0.2857142857142857,0.06060606060606061
"Dirt and dust everywhere, give me the broom!", dirt and dust everywhere. give me the broom!,0,0,0,0.25,0.045454545454545456
Of this little remains., of this little remains.,0,0,0,0.25,0.043478260869565216
It was an airline which specialized in both domestic and international destinations., it was an airline which specialized in both domestic and international destinations.,0,0,0,0.08333333333333333,0.011904761904761904
"In response, the masseter muscles will jerk the mandible upwards."," in response, the masseter muscles will jerk the mandible upwards.",0,1,1,0.1,0.015384615384615385
"If you don't want skin cancer, remember to apply your suncream regularly"," if you don't want skin cancer, remember to apply your sunscreen regularly.",0,0,0,0.25,0.06944444444444445
Is he a drunkard or what?, is he a drunkard or what?,1,1,1,0.16666666666666666,0.04
You yellow giant thing of the frost., you yellow giant thing of the frost.,1,1,1,0.14285714285714285,0.027777777777777776
"""We havent reached our target yet"", said the boss."," we haven't reached our target yet, said the boss.",0,0,0,0.3333333333333333,0.11320754716981132
It would kill you., it would kill you.,0,1,1,0.25,0.05555555555555555
I was doing whatever I could to get out of there., i was doing whatever i could to get out of there.,0,0,0,0.18181818181818182,0.04081632653061224
Adam is a crook., adam is a crook.,1,1,1,0.25,0.0625
Your behavior is embarrassing; go learn the art of social intercourse!, your behavior is embarrassing. go learn the art of social intercourse.,1,1,1,0.2727272727272727,0.04285714285714286
It lies near Rennes., it lies near rennes.,0,0,0,0.5,0.1
A little asian girl is sitting at a computer desk about to grab the mouse., a little asian girl is sitting at a computer desk about to grab the mouse.,0,0,0,0.06666666666666667,0.013513513513513514
He became an alcoholic who abused his children., he became an alcoholic who abused his children.,0,1,1,0.125,0.02127659574468085
"Never advertise razors by shaving a monkey, it's cruel and results in lawsuits.", never advertise razors by shaving a monkey. it's cruel and results in lawsuits.,0,1,1,0.15384615384615385,0.02531645569620253
"Booby prize literally means ""idiot's prize"".", ubi praise literally means idiot's praise.,0,1,1,0.6666666666666666,0.22727272727272727
He had to spit some tobacco out of his mouth., he had to spit some tobacco out of his mouth.,0,1,1,0.1,0.022222222222222223
Lake Hiawatha has much more garbage than any other Minneapolis lake., lake keawatha has much more garbage than any other minneapolis lake.,0,1,1,0.2727272727272727,0.058823529411764705
"""Well, why did you say that I don't know about love?"" the sun asked the boy."," well, why did you say that? i don't know about love, the son asked the boy.",0,0,0,0.3125,0.09210526315789473
Get out of my store., get out of my store.,0,1,1,0.2,0.05
There was a loud shriek from a woman standing behind us., there was a loud trick from a woman standing behind us.,0,0,0,0.18181818181818182,0.07142857142857142
"What do you expect from a pig, but a grunt?", what do you expect from a pig but a grunt?,0,1,1,0.2,0.046511627906976744
"""Lapon"" sought out torpedo targets and inflicted heavy damage on the enemy.", wapon sought out torpedo targets and inflicted heavy damage on the enemy.,0,0,0,0.08333333333333333,0.04
I'd die for either of you., i'd die for either of you.,0,1,1,0.16666666666666666,0.038461538461538464
Hanaud reached out for the matches and lit a cigarette., hannaud reached out for the matches and lit a cigarette.,0,0,0,0.1,0.03636363636363636
Then you'll die in the midst of trying to realize your destiny., then you will die in the midst of trying to realize your destiny.,0,1,1,0.25,0.06349206349206349
It's what all well-dressed bunnies are wearing this year., it's what all world-rest bunnies are wearing this year.,0,0,0,0.2222222222222222,0.14035087719298245
"Soon ripe, soon rot."," soon ripe, soon rot.",0,1,1,0.25,0.05
The peaceful Candle Demonstration of five thousand believers was suppressed by the police.," the peaceful candle demonstration of 5,000 believers was suppressed by the police.",0,0,0,0.38461538461538464,0.17777777777777778
Is he a drunkard or what?, is he a drunkard or what?,1,1,1,0.16666666666666666,0.04
"Jeez, you look stoned!"," geez, you look stoned.",1,1,1,0.5,0.09090909090909091
But he knew that Salem wasn't in Andalusia., but he knew that salem wasn't in andalusia.,0,0,0,0.375,0.06976744186046512
"""Of course you should, you silly ass,"" said Gussie genially."," of course you should, you silly ass, said gussie genially.",1,1,1,0.3,0.06666666666666667
One of us is going to jail!, one of this is going to jail.,0,0,0,0.42857142857142855,0.18518518518518517
The solar eclipse cast us all in shadow., the solar eclipse caused us all in zero.,0,0,0,0.375,0.225
That woman is gonna be on that roof., that woman is gonna be on that roof.,0,1,1,0.125,0.027777777777777776
"Penny wise, pound foolish.", pennywise pound foolish,1,1,1,0.75,0.15384615384615385
no, no,0,0,0,0.0,0.0
We cannot forget that farce., we can't forget that farce.,0,0,0,0.4,0.10714285714285714
Is he a drunkard or what?, it's your job to go away.,1,0,0,1.0,0.84
Put down that chair!, put down the chair.,0,0,0,0.75,0.2
Its call center operates from Ostrava., its call centre operates from ostrava.,0,0,0,0.5,0.10526315789473684
Rachid said he likes pineapple for breakfast., rashid said he likes pan apple for breakfast.,0,0,0,0.42857142857142855,0.08888888888888889
He is a raging alcoholic., he is raging alcoholism.,1,1,1,0.6,0.2
"Jeez, you look stoned!", jeez! you look stoned!,1,1,1,0.25,0.09090909090909091
What's the matter with you?, what's the matter with you?,0,0,0,0.2,0.037037037037037035
"Sung by ""Glee"" star Bill A. Jones the clip immediately went viral."," sung by glee star bill a. jones, the clip immediately went viral.",0,0,0,0.4166666666666667,0.12121212121212122
Adam is a crook., adam is a crook.,1,1,1,0.25,0.0625
"Those women are all card sharks, don't be fooled.", those women are all card sharks. don't be fooled.,1,1,1,0.2222222222222222,0.04081632653061224
Aren't the two rather intertwined?, aren't the two rather intertwined?,0,0,0,0.2,0.029411764705882353
You've got the brain of a pancake., you've got the brain of a pancake.,1,1,1,0.14285714285714285,0.029411764705882353
"They blow across the world without a birthplace, and with no place to die.", they blow across the world without a birthplace and with no place to die.,0,1,1,0.14285714285714285,0.02702702702702703
Why can't I skip this damn intro?, why can't i skip this damn intro?,1,1,1,0.2857142857142857,0.06060606060606061
It's wicked how Lara neglects her pussy cat.," it's wicked hollow, the glass shepherds can't.",0,0,0,0.875,0.5
Anyone passing the bridge had to pay., anyone passing the bridge had to pay.,0,0,0,0.14285714285714285,0.02702702702702703
So usually a keypress instead of a click is used., so usually a key press instead of a click is used.,0,0,0,0.3,0.04081632653061224
"Those egoistic businessmen always consider themselves important, just because they wear a cravat.", those egoistic businessmen always consider themselves important just because they wear a crovet.,0,0,0,0.23076923076923078,0.041237113402061855
The Reserve Front describes either of two distinct organizations during the war., the reserve front describes either of two distinct organizations during the war.,0,0,0,0.25,0.0375
I don't want to kill anybody., i don't want to kill anybody.,0,1,1,0.16666666666666666,0.034482758620689655
Are you a hypnotist?, are you a hypnotist?,0,1,1,0.25,0.05
Her jeans have holes in them., her genes have wholesome.,0,0,0,0.8333333333333334,0.41379310344827586
I think she's organising some sort of do., i think she's organizing some sort of do.,0,0,0,0.25,0.04878048780487805
The fool flew all the way up here in a blizzard., the full flew all the way up here in a blizzard.,1,0,0,0.18181818181818182,0.0625
The emission rating on this car is low., the emission rating on this car is low.,0,0,0,0.125,0.02564102564102564
"Look, the seam is now broken, it couldn't stand the jerk."," look, the seam is now broken. it couldn't stand the jerk.",0,1,1,0.18181818181818182,0.03508771929824561
They had gone away to breakfast at Henderson's house., they had gone away to breakfast at henderson's house.,0,0,0,0.2222222222222222,0.03773584905660377
The unincorporated communities of Barnum and Petersburg are located within the town., the unincorporated communities of barnum and petersburg are located within the town.,0,0,0,0.25,0.03571428571428571
You're worth more dead than alive., you're worth more dead than alive.,1,1,1,0.16666666666666666,0.029411764705882353
I locked eyes with a fish in the tank., i locked eyes with a fish in the tank.,0,0,0,0.1111111111111111,0.02631578947368421
"The grim reaper is waiting for you, reckless driver!"," the grim reaper is waiting for you, reckless driver.",1,1,1,0.2222222222222222,0.038461538461538464
What a nasty person!, what a nasty person.,1,1,1,0.5,0.1
"I have never seen this approach to this issue, but it might work."," i have never seen this approach to this issue, but it might work.",0,0,0,0.07692307692307693,0.015384615384615385
Programming for the station changed several times., programming for the station changed several times.,0,0,0,0.14285714285714285,0.02
Two saints on one day., two cents on one day.,0,0,0,0.4,0.18181818181818182
You have dilated pupils., you have dilated pupils.,0,1,1,0.25,0.041666666666666664
And he immediately felt peace in his heart., and he immediately felt peace in his heart.,0,0,0,0.125,0.023255813953488372
Why can't I skip this damn intro?, why can't i skip this damn intro?,1,1,1,0.2857142857142857,0.06060606060606061
"They dismounted, and the alchemist said nothing.", they dismounted and welcoming state nothing.,0,0,0,0.7142857142857143,0.2708333333333333
"Where is it, then?", what is it then?,0,0,0,0.5,0.2777777777777778
Bulworth's fate is left ambiguous., boweworth's fate is left ambiguous.,0,0,0,0.2,0.11764705882352941
Those gangsters get what they deserve., those gangsters get what they deserve.,0,1,1,0.16666666666666666,0.02631578947368421
